"","ID","REGION","SUBREGION","COUNTRY","LOCATION","LAT","LON","REEF_SYSTEM","REEF_TYPE","REEF_NAME","WATER_DEPTH","ISLAND_NAME","PROTECTED","TOURISM","COUNTRY_CODE"
"229",4278,"","","","Kermadec Islands",-29.23333,-177.86667,"Kermadec Islands","Non-reef coral community","Napier Islet",NA,"",0,0,""
"230",4279,"","","","Kermadec Islands",-29.25,-177.86667,"Kermadec Islands","Non-reef coral community","Meyers Island",NA,"",0,0,""
"231",1548,"","","","Kermadec Islands",-30,-178.05,"Kermadec Ridge","Non-reef coral community","Kermadec Islands",NA,"Kermadec Islands",0,0,""
"232",11672,"","","","Kona",19.46667,-155.93333,"Hawaii","Fringing","Ke'ei",NA,"",0,0,""
"233",12511,"","","","Kona",19.48333,-155.9,"Hawaii","Non-reef coral community","Keei",NA,"Hawaiian Islands",0,0,""
"234",12512,"","","","Kona",19.48333,-155.93333,"Hawaii","Non-reef coral community","Palermano Point",NA,"Hawaiian Islands",0,0,""
"235",154,"","","","Kosrae State",5.28333,163.03333,"Caroline Islands","Fringing","Kosrae",NA,"Caroline Archipelago",0,1,""
"236",10913,"","","","Kosrae State",5.37,162.98333,"Caroline Islands","Fringing","Tafunsak",NA,"",0,0,""
"237",10914,"","","","Kosrae State",5.315,162.925,"Caroline Islands","Fringing","Insiaf ( Woot )",NA,"",0,0,""
"238",762,"","","","Kosrae State",5.345,162.96,"Caroline Islands","Fringing","Okat Bay ( Molsnon Okat / Okat Harbor )",NA,"Caroline Islands",0,0,""
"239",10915,"","","","Kosrae State",5.275,162.975,"Caroline Islands","Fringing","Utwe ( Utwa )",NA,"",0,0,""
"240",10917,"","","","Kosrae State",5.37,162.98667,"Caroline Islands","Fringing","Malsu Point ( Foko Malsu )",NA,"",0,0,""
"241",10918,"","","","Kosrae State",5.35833,162.94167,"Caroline Islands","Fringing","Kiul Point ( Foko Kiul )",NA,"",0,0,""
"242",10920,"","","","Kosrae State",5.33667,162.94167,"Caroline Islands","Fringing","Trochus Reserve",NA,"",0,0,""
"243",10921,"","","","Kosrae State",5.325,162.935,"Caroline Islands","Fringing","Yela Lagoon ( Molsnon Yela )",NA,"",0,0,""
"244",10922,"","","","Kosrae State",5.31833,162.925,"Caroline Islands","Fringing","Minot Lagoon ( Molsnon Minot )",NA,"",0,0,""
"245",10923,"","","","Kosrae State",5.31667,162.90167,"Caroline Islands","Fringing","Srukames Point ( Foko Srukames )",NA,"",0,0,""
"246",10924,"","","","Kosrae State",5.305,162.905,"Caroline Islands","Fringing","Walung",NA,"",0,0,""
"247",10925,"","","","Kosrae State",5.3,162.90167,"Caroline Islands","Fringing","Saoksa Point ( Foko Saoksa )",NA,"",0,0,""
"248",10926,"","","","Kosrae State",5.28167,162.905,"Caroline Islands","Fringing","Walung Gardens",NA,"",0,0,""
"249",10927,"","","","Kosrae State",5.26833,162.90833,"Caroline Islands","Fringing","Pa Point ( Foko Pa )",NA,"",0,0,""
"250",10928,"","","","Kosrae State",5.26167,162.92167,"Caroline Islands","Fringing","Nefalil Point ( Foko Nefalil )",NA,"",0,0,""
"251",10929,"","","","Kosrae State",5.26333,162.95667,"Caroline Islands","Fringing","Salap Point ( Foko Salap )",NA,"",0,0,""
"252",10930,"","","","Kosrae State",5.275,162.96667,"Caroline Islands","Fringing","Utwe Harbor ( Molsnon Utwe )",NA,"",0,0,""
"253",10931,"","","","Kosrae State",5.26167,162.975,"Caroline Islands","Fringing","Fukunsral Point ( Foko Fukunsral )",NA,"",0,0,""
"254",12521,"","","","Kosrae State",5.275,162.90833,"","Fringing","Tafowan ( Coral Gardens )",NA,"",0,0,""
"255",10912,"","","","Kosrae State",5.33333,163.03333,"Caroline Islands","Fringing","Lelu Island",NA,"",0,0,""
"256",10916,"","","","Kosrae State",5.29167,163.03333,"Caroline Islands","Fringing","Malem",NA,"",0,0,""
"257",10933,"","","","Kosrae State",5.27,163.01833,"Caroline Islands","Fringing","Yeseng Point ( Foko Yeseng )",NA,"",0,0,""
"258",10934,"","","","Kosrae State",5.29167,163.03167,"Caroline Islands","Fringing","Yewak Point ( Foko Yewak )",NA,"",0,0,""
"259",10932,"","","","Kosrae State",5.25833,163.00667,"Caroline Islands","Fringing","Mosral Point ( Foko Mosral / Hiroshi Point )",NA,"",0,0,""
"260",10935,"","","","Kosrae State",5.32333,163.035,"Caroline Islands","Fringing","Puk Point ( Foko Puk )",NA,"",0,0,""
"261",10936,"","","","Kosrae State",5.325,163.025,"Caroline Islands","Fringing","Lelu Bay ( Molsnon Lelu )",NA,"",0,0,""
"262",10937,"","","","Kosrae State",5.33333,163.035,"Caroline Islands","Fringing","Lik Point ( Foko Lik )",NA,"",0,0,""
"263",10938,"","","","Kosrae State",5.36667,163.025,"Caroline Islands","Fringing","Finanpes Point ( Foko Finanpes )",NA,"",0,0,""
"264",12522,"","","","Kosrae State",5.35833,163.025,"","Fringing","Pukusruk Te ( Phoenix Dive )",NA,"",0,0,""
"265",12523,"","","","Kosrae State",5.375,163.01167,"","Fringing","Sialat",NA,"",0,0,""
"266",10919,"","","","Kosrae State",5.35333,162.94,"Caroline Islands","Fringing","Shark Island ( Foko Kiul )",NA,"",0,0,""
"267",8823,"","","","Leanamoea",-13.78333,-172.34167,"Savai'i","","Leanamoea",NA,"Savai'i",0,0,""
"268",10456,"","","","Maui",21,-156.58333,"Maui","Fringing","Windmills",NA,"",0,0,""
"269",3875,"","","","Maui",21,-156.68333,"Maui Island","","Napili Bay",NA,"Hawaiian Islands",0,1,""
"270",3876,"","","","Maui",21.01667,-156.66667,"Maui Island","","Kapalua",NA,"Hawaiian Islands",0,1,""
"271",160,"","","","Maui",20.83333,-156.95,"Lanai Island","Fringing","Lanai Island",NA,"Hawaiian Islands",0,1,""
"272",215,"","","","Maui",20.61667,-156.58333,"Molokini Island","Pseudo-atoll","Molokini Islet",NA,"Hawaiian islands",0,1,""
"273",200,"","","","Maui",20.8,-156.31667,"Maui Island","Fringing","Maui Island",NA,"Hawaiian islands",0,1,""
"274",526,"","","","Maui",20.8,-156.61667,"Maui Island","Fringing","Olowalu",NA,"Hawaiian Islands",0,0,""
"275",527,"","","","Maui",20.63333,-156.45,"Maui Island","Fringing","Ahihi Kinau",NA,"Hawaiian Islands",0,0,""
"276",529,"","","","Maui",20.83333,-156.81667,"Lanai Island","Fringing","Club Lanai",NA,"Hawaiian Islands",0,0,""
"277",3581,"","","","Maui",20.78333,-156.46667,"Maui Island","","Kihei",NA,"Hawaiian Islands",0,1,""
"278",3584,"","","","Maui",20.86667,-156.68333,"Maui Island","","Lahaina",NA,"Hawaiian Islands",0,1,""
"279",3585,"","","","Maui",20.93333,-156.7,"Maui Island","","Kaanapali",NA,"Hawaiian Islands",0,1,""
"280",9890,"","","","Maui",20.91667,-156.68333,"Maui Island","Fringing","Honokowai",NA,"Hawaiian Islands",0,0,""
"281",9891,"","","","Maui",20.75,-156.51667,"Maui Island","Fringing","Papawai",NA,"Hawaiian Islands",0,0,""
"282",3944,"","","","Maui",20.91667,-156.41667,"Maui Island","","Wailuku",NA,"Hawaiian Islands",0,1,""
"283",10463,"","","","Maui",20.75,-156.53333,"Maui","Fringing","Pali Coast",NA,"",0,0,""
"284",3586,"","","","Maui",19.88333,-155.11667,"Maui Island","","Wailea",NA,"Hawaiian Islands",1,1,""
"285",10453,"","","","Maui",20.95,-156.66667,"Maui","Fringing","Honolua Bay",NA,"",0,0,""
"286",10454,"","","","Maui",20.88333,-156.68333,"Maui","Fringing","Kahakili",NA,"",0,0,""
"287",10455,"","","","Maui",20.83333,-156.65,"Maui","Fringing","Puamana",NA,"",0,0,""
"288",10457,"","","","Maui",20.63333,-156.41667,"Maui","Fringing","Makena",NA,"",0,0,""
"289",10458,"","","","Maui",20.66667,-156.43333,"Makena","Fringing","Five Graves",NA,"",0,0,""
"290",10459,"","","","Maui",20.65,-156.43333,"Makena","Fringing","Maui Prince",NA,"",0,0,""
"291",10460,"","","","Maui",20.63333,-156.41667,"Pali Coast","Fringing","Drainpipe",NA,"",0,0,""
"292",10461,"","","","Maui",20.6,-156.43333,"Makena","Fringing","Puu Olai",NA,"",0,0,""
"293",10462,"","","","Maui",20.56667,-156.41667,"Maui","Atoll","La Perouse",NA,"",0,0,""
"294",9571,"","","","Monroe County",25.05,-80.4215,"Florida Reef Tract","Patch Reef","Rodrigues Key",NA,"",0,0,""
"295",11380,"","","","Monroe County",24.5,-81.58333,"Florida Reef Tract","Fringing","Pelican Shoal",NA,"",0,0,""
"296",8683,"","","","Monroe County",24.49,-81.675,"Boca Chica Key","Bank/Fringing","Middle Sambo Reef",NA,"",0,0,""
"297",11382,"","","","Monroe County",24.5,-81.98333,"Florida Reef Tract","Fringing","Boca Grande Key",NA,"",0,0,""
"298",11383,"","","","Monroe County",24.63333,-81.98333,"Florida Reef Tract","Fringing","Cottrell Key",NA,"",0,0,""
"299",11384,"","","","Monroe County",24.5,-81.96667,"Florida Reef Tract","Fringing","Woman Key",NA,"",0,0,""
"300",11381,"","","","Monroe County",24.58333,-82.41667,"Florida Reef Tract","Fringing","Marquesas Key",NA,"",0,0,""
"301",11477,"","","","Norman Island",18.32167,-64.62167,"","Fringing","The Bight",NA,"",0,0,""
"302",207,"","","","NW Hawaiian Islands",28.2,-177.38333,"NW Hawaiian Islands","Atoll","Midway Atoll",NA,"Hawaiian Islands",0,0,""
"303",12513,"","","","NW Hawaiian Islands",28.03333,-177.43333,"NW Hawaiian Islands","Atoll","Sand Island",NA,"NW Hawaiian Islands",0,0,""
"304",12514,"","","","NW Hawaiian Islands",28.03333,-177.26667,"NW Hawaiian Islands","Atoll","Eastern Island",NA,"NW Hawaiian Islands",0,0,""
"305",12800,"","","","Papua New Guinea",-5.2,150.51667,"New Britain","Fringing/shoal","Kimbe Bay",NA,"Bismarck Archipelago",0,0,""
"306",12805,"","","","Papua New Guinea",-5.15,150.16667,"New Britain","Shoal","Ema Reef",NA,"Bismarck Archipelago",0,0,""
"307",12806,"","","","Papua New Guinea",-5.25,150.43333,"New Britain","Shoal","Agu Reef",NA,"Bismarck Archipelago",0,0,""
"308",12801,"","","","Papua New Guinea",-5.2,150.36667,"New Britain","Fringing","Kimbe Island",NA,"Bismarck Archipelago",0,0,""
"309",12802,"","","","Papua New Guinea",-5.35,150.48333,"New Britain","Fringing","Wulai Island",NA,"Bismarck Archipelago",0,0,""
"310",12803,"","","","Papua New Guinea",-5.5,150.08333,"New Britain","Fringing","Numundo",NA,"Bismarck Archipelago",0,0,""
"311",12804,"","","","Papua New Guinea",-5.05,150.18333,"New Britain","Fringing","Heussner Cape",NA,"Bismarck Archipelago",0,0,""
"312",12807,"","","","Papua New Guinea",-5.38333,150.45,"New Britain","Shoal","Lolla Reef",NA,"Bismarck Archipelago",0,0,""
"313",12808,"","","","Papua New Guinea",-5.3,150.21667,"New Britain","Shoal","Otto Reef",NA,"Bismarck Archipelago",0,0,""
"314",12809,"","","","Papua New Guinea",-5.28333,150.36667,"New Britain","Shoal","Hogu Reef",NA,"Bismarck Archipelago",0,0,""
"315",486,"","","","Peros Banhos",-5.31667,71.85,"Chagos Archipelago","Atoll","Peros Banhos",NA,"Chagos Archipelago",0,0,""
"316",250,"","","","Phonpei State",6.96667,158.26667,"Pohnpei","Atoll","Ngetik ( Sapwuahfik )",NA,"Pohnpei",0,0,""
"317",7956,"","","","Pitcairn Island",-25.06667,-130.1,"Pitcairn Islands","Atoll/Fringing","Pitcairn Islands",NA,"Pitcairn Islands",0,0,""
"318",1547,"","","","Pitcairn Island",-24.66667,-124.78333,"Ducie Atoll","Atoll","Ducie Atoll",NA,"Pitcairn Group",0,0,""
"319",1546,"","","","Pitcairn Island",-24.36667,-128.46667,"Henderson","Fringing","Henderson Island",NA,"Pitcairn Group",1,0,""
"320",1553,"","","","Pitcairn Island",-23.925,-130.75833,"Oeno","Atoll","Oeno Atoll",NA,"Pitcairn Islands",0,0,""
"321",139,"","","","Pohnpei State",0.56667,154.71667,"Pohnpei","Atoll","Kapingamarangi",NA,"Pohnpei",0,0,""
"322",12493,"","","","Pohnpei State",6.76917,157.95333,"Caroline Islands","Atoll","Shikaroi",NA,"",0,0,""
"323",701,"","","","Pohnpei State",6.9795,158.21417,"Pohnpei","Fringing","Pohnpei ( Ponape )",NA,"Caroline Islands",0,1,""
"324",811,"","","","Pohnpei State",6.96667,157.25,"Pohnpei","Fringing","Tuanmokot Channel",NA,"Caroline Archipelago",0,0,""
"325",17,"","","","Pohnpei State",6.79783,157.963,"Caroline Islands","Atoll","Ant Atoll",NA,"Pohnpei",0,0,""
"326",12488,"","","","Pohnpei State",6.77417,157.983,"Caroline Islands","Atoll","Panshanki",NA,"",0,0,""
"327",12489,"","","","Pohnpei State",6.77167,157.9755,"Caroline Islands","Atoll","Nakappu",NA,"",0,0,""
"328",12490,"","","","Pohnpei State",6.76667,157.93333,"Caroline Islands","Atoll","Tolonmurui",NA,"",0,0,""
"329",12491,"","","","Pohnpei State",6.747,157.92583,"Caroline Islands","Atoll","Pamuk",NA,"",0,0,""
"330",12492,"","","","Pohnpei State",6.76917,157.94583,"Caroline Islands","Atoll","Renipiua",NA,"",0,0,""
"331",12495,"","","","Pohnpei State",6.77167,157.96333,"Caroline Islands","Atoll","Naron",NA,"",0,0,""
"332",12496,"","","","Pohnpei State",6.82883,157.90083,"Caroline Islands","Atoll","Wolouna",NA,"",0,0,""
"333",12485,"","","","Pohnpei State",6.82383,157.9955,"Caroline Islands","Atoll","Pasa",NA,"",0,0,""
"334",12486,"","","","Pohnpei State",6.79417,157.9955,"Caroline Islands","Atoll","Nikalap Aru",NA,"",0,0,""
"335",12487,"","","","Pohnpei State",6.77667,157.988,"Caroline Islands","Atoll","Imwinyap",NA,"",0,0,""
"336",265,"","","","Pohnpei State",6.96667,158.25,"Pohnpei","Atoll","Nukuro",NA,"Pohnpei",0,0,""
"337",12483,"","","","Pohnpei State",6.85967,158.32833,"Caroline Islands","Barrier","Temwen Island",NA,"",0,0,""
"338",12484,"","","","Pohnpei State",6.8695,158.30633,"Caroline Islands","Barrier","Madolenihmw Harbor",NA,"",0,0,""
"339",12482,"","","","Pohnpei State",6.86583,158.35867,"Caroline Islands","Barrier","Nahpali Island",NA,"",0,0,""
"340",213,"","","","Pohnpei State",6.67883,159.774,"Pohnpei","Atoll","Mwokil Atoll ( Mwoakilloa / Mokil  )",NA,"Pohnpei",0,0,""
"341",12505,"","","","Pohnpei State",6.6975,159.763,"Caroline Islands","Atoll","Manton",NA,"",0,0,""
"342",12506,"","","","Pohnpei State",6.69033,159.7815,"Caroline Islands","Atoll","Kalap",NA,"",0,0,""
"343",12507,"","","","Pohnpei State",6.66567,159.77767,"Caroline Islands","Atoll","Urak",NA,"",0,0,""
"344",297,"","","","Pohnpei State",6.21133,160.6945,"Pohnpei","Atoll","Pingelap Atoll",NA,"Pohnpei",0,0,""
"345",12508,"","","","Pohnpei State",6.22533,160.69133,"Caroline Islands","Atoll","Deke",NA,"",0,0,""
"346",12509,"","","","Pohnpei State",6.21467,160.68833,"Caroline Islands","Atoll","Sukoru",NA,"",0,0,""
"347",12510,"","","","Pohnpei State",6.20667,160.70133,"Caroline Islands","Atoll","Pingelap",NA,"",0,0,""
"348",12494,"","","","Pohnpei State",6.76917,157.95833,"Caroline Islands","Atoll","Remba",NA,"",0,0,""
"349",284,"","","","Pohnpei State",7.55,155.56667,"Pohnpei","Atoll","Oroluk",NA,"Pohnpei",0,0,""
"350",286,"","","","Pohnpei State",7.0875,157.75933,"Pohnpei","Atoll","Pakin Atoll",NA,"",0,0,""
"351",12497,"","","","Pohnpei State",7.09583,157.75483,"Caroline Islands","Atoll","Nikalap",NA,"",0,0,""
"352",12498,"","","","Pohnpei State",7.09367,157.759,"Caroline Islands","Atoll","Tomwena",NA,"",0,0,""
"353",12499,"","","","Pohnpei State",7.09083,157.76417,"Caroline Islands","Atoll","Peinpwil",NA,"",0,0,""
"354",12500,"","","","Pohnpei State",7.08983,157.7655,"Caroline Islands","Atoll","Sapagna",NA,"",0,0,""
"355",12501,"","","","Pohnpei State",7.08883,157.76617,"Caroline Islands","Atoll","Karot",NA,"",0,0,""
"356",12502,"","","","Pohnpei State",7.08567,157.76517,"Caroline Islands","Atoll","Osetik",NA,"",0,0,""
"357",12503,"","","","Pohnpei State",7.083,157.76267,"Caroline Islands","Atoll","Wolomwin",NA,"",0,0,""
"358",12504,"","","","Pohnpei State",7.07983,157.758,"Caroline Islands","Atoll","Mannid",NA,"",0,0,""
"359",129,"","","","Pohnpei State",7.23333,144.43333,"Pohnpei","Atoll","Ifalik ( Ifaluk )",NA,"Outer Yap",0,0,""
"360",1452,"","","","Reunion",-21.11667,55.5,"Reunion","Fringing","Reunion ( La RTunion )",NA,"Mascarene Islands",0,0,""
"361",11014,"","","","Reunion",-21.05,55.2,"Saint Gilles/La Saline","Fringing","St. Gilles Reef",NA,"",0,0,""
"362",11015,"","","","Reunion",-21.08333,55.21667,"Saint Gilles/La Saline","Fringing","La Saline Reef",NA,"",0,0,""
"363",1289,"","","","RTunion",-21.83333,40,"Ilot de Bassas Da India","Atoll","Ilot de Bassas Da India",NA,"",1,0,""
"364",1453,"","","","RTunion",-21,55.21667,"RTunion","Fringing","l'Etang-Sale",NA,"Mascarene islands",0,0,""
"365",7985,"","","","RTunion",-21.1,55.23333,"Cap La Houssaye","Fringing","Cap La Houssaye",NA,"",0,0,""
"366",7988,"","","","RTunion",-17,42.75,"Mozambique Channel","Platform","Juan de Nova",NA,"",0,0,""
"367",7989,"","","","RTunion",-15.86667,54.41667,"Reunion","Fringing","Tromelin ( Ile Tromelin )",NA,"",1,0,""
"368",1287,"","","","RTunion",-11.5,47.33333,"Ile Glorieuses","","Glorieuses ( Ile Glorieuses )",NA,"",0,0,""
"369",11017,"","","","RTunion",-11.5,47.33333,"Glorieuses","","Grande Glorieuses",NA,"",0,0,""
"370",11018,"","","","RTunion",-11.5,47.33333,"Ile Glorieuses","","Lys Island ( Ile du Lys )",NA,"",0,0,""
"371",7987,"","","","RTunion",-22.33333,40.33333,"Europa and Bassas de India Reserves Naturelles","Atoll","Europa ( Ilot d'Europa )",NA,"",0,0,""
"372",8824,"","","","Salamumu",-14.00833,-171.925,"Upolu","","Salamumu",NA,"Upolu",0,0,""
"373",487,"","","","Salomon Atoll",-5.33333,72.25,"Chagos Archipelago","Atoll","Salomon Atoll",22,"Chagos Archipelago",0,0,""
"374",8820,"","","","Satuimalufilufi",-13.85,-172.06667,"Upolu","","Satuimalufilufi",NA,"Opulu",0,0,""
"375",3768,"","","","Speakers Bank",-5,72.41667,"Chagos Archipelago","Bank","Speakers Bank",NA,"Chagos Archipelago",0,0,""
"376",444,"","","","St. Croix",17.775,-64.61667,"St. Croix","Barrier","Buck Island Reef",NA,"",1,1,""
"377",936,"","","","St. Croix",17.725,-64.61667,"St. Croix","Barrier","Robin Bay",NA,"",0,0,""
"378",3483,"","","","St. Croix",17.73333,-64.73333,"Virgin Islands","Barrier/Fringing","St. Croix",NA,"",0,1,""
"379",1428,"","","","St. Croix",17.78333,-64.60833,"Buck Island","Fringing","Buck Island (East)",NA,"Virgin Islands",0,0,""
"380",1429,"","","","St. Croix",17.78,-64.61667,"Buck Island","Fringing","Buck Island (South)",NA,"Virgin Islands",0,0,""
"381",1331,"","","","St. Croix",17.78167,-64.61667,"Buck Island","Barrier","Buck Island",NA,"",1,0,""
"382",937,"","","","St. Croix",17.74167,-64.55833,"Isaac Bay","Bank/Barrier","Isaac Point",5.1,"",0,0,""
"383",1518,"","","","St. Croix",17.78333,-64.58333,"Buck Island","Bank","Buck Island Bar",NA,"Virgin Islands",0,0,""
"384",8803,"","","","St. Croix",17.76667,-64.61667,"St. Croix","Barrier","Tague Bay ( Teague Bay )",NA,"",0,0,""
"385",11188,"","","","St. Croix",17.755,-64.55833,"St. Croix","Fringing","East Point",NA,"",0,0,""
"386",11189,"","","","St. Croix",17.73333,-64.60667,"St. Croix","Fringing","Grass Point",NA,"",0,0,""
"387",11190,"","","","St. Croix",17.74333,-64.58333,"St. Croix","Barrier","Grape Tree Bay",NA,"",0,0,""
"388",11191,"","","","St. Croix",17.72833,-64.61667,"St. Croix","Barrier","Rod Bay",NA,"",0,0,""
"389",11192,"","","","St. Croix",17.69667,-64.73333,"St. Croix","Barrier","Cane Garden Bay",NA,"",0,0,""
"390",11193,"","","","St. Croix",17.75667,-64.7,"St. Croix","Barrier","Long Reef",NA,"",0,0,""
"391",11194,"","","","St. Croix",17.75333,-64.7,"St. Croix","Barrier","Gallows Bay",NA,"",0,0,""
"392",11195,"","","","St. Croix",17.76,-64.61667,"St. Croix","Barrier","Coakley Bay",NA,"",0,0,""
"393",11196,"","","","St. Croix",17.71833,-64.64667,"St. Croix","Barrier","Great Pond Bay",NA,"",0,0,""
"394",11197,"","","","St. Croix",17.77,-64.83333,"St. Croix","Barrier","Davis Beach",NA,"",0,0,""
"395",11432,"","","","St. Croix",17.76,-64.575,"Isaac Bay","Fringing","Isaac Bay",NA,"",0,0,""
"396",11433,"","","","St. Croix",17.74167,-64.57333,"Boiler BAy","Fringing","Boiler Bay",NA,"",0,0,""
"397",8548,"","","","St. Helena",-7.15,-14.61667,"","Non-reef coral community","Ascension Island",NA,"",0,0,""
"398",11840,"","","","St. John",18.36667,-64.71667,"Mary Creek Reef Complex","Fringing","Mary Creek",NA,"",0,0,""
"399",11213,"","","","St. John",18.32333,-64.8,"St. John","Fringing","Cruz Bay",NA,"",0,0,""
"400",11214,"","","","St. John",18.31,-64.78667,"St. John","Fringing","Great Cruz Bay",NA,"",0,0,""
"401",513,"","","","St. John",18.35633,-64.7645,"St. John","Fringing","Cinnamon Bay",NA,"",0,0,""
"402",506,"","","","St. John",18.37,-64.73333,"Solomon Bay","Fringing","Solomon Bay",NA,"",0,0,""
"403",509,"","","","St. John",18.365,-64.73333,"Scott Bay","Fringing","Scott Bay",NA,"",0,0,""
"404",510,"","","","St. John",18.36833,-64.71333,"Hawksnest Bay","Fringing","Hawksnest Bay",NA,"",0,0,""
"405",511,"","","","St. John",18.36,-64.77167,"St. John","Fringing","Trunk Bay",NA,"",0,0,""
"406",512,"","","","St. John",18.365,-64.73333,"St. John","Fringing","Windswept Reef",NA,"",0,0,""
"407",1657,"","","","St. John",18.33333,-64.73333,"Virgin Islands","Patch Reef","St. John",NA,"",0,1,""
"408",514,"","","","St. John",18.36667,-64.73167,"St. John","Fringing","Maro Bay",NA,"",0,0,""
"409",515,"","","","St. John",18.36,-64.755,"St. John","Fringing","Francis Bay",NA,"",0,0,""
"410",10360,"","","","St. John",18.33333,-64.65,"St. John","Non-reef coral community","New Found Bay",NA,"",0,0,""
"411",10361,"","","","St. John",18.31667,-64.71667,"St. John","Non-reef coral community","Yawzi Point",NA,"",0,1,""
"412",3621,"","","","St. John",18.31667,-64.72167,"St. John","Fringing","Greater Lameshur Bay",NA,"Virgin Islands",0,0,""
